order_id,sku_id,category,supplier,warehouse,transport_mode,order_qty,fulfilled_qty,unit_cost,order_date,delivery_date,lead_time_days,on_time_delivery,fill_rate,order_value
ORD11163,SKU1005,Haircare,Vendor_06,WH_Mumbai,Road,49,41,75.43,2023-03-28,2023-04-03,6,1,0.842,3696.07
ORD11164,SKU1006,Haircare,Vendor_06,WH_Bangalore,Rail,281,268,88.19,2024-03-11,2024-03-23,11,1,0.957,24781.39
ORD11165,SKU1009,Haircare,Vendor_05,WH_Bangalore,Air,428,370,86.19,2023-10-05,2023-10-09,1,0,0.865,36889.32
ORD11166,SKU1012,Cosmetics,Vendor_02,WH_Chennai,Road,474,345,102.92,2024-11-02,2024-11-08,5,1,0.728,48784.08
ORD11167,SKU1007,Haircare,Vendor_08,WH_Bangalore,Road,379,372,32.69,2024-08-14,2024-08-21,4,0,0.984,12389.51
ORD11168,SKU1002,Skincare,Vendor_06,WH_Chennai,Rail,56,40,83.79,2024-01-30,2024-02-08,7,0,0.728,4692.24
ORD11169,SKU1007,Haircare,Vendor_07,WH_Chennai,Air,365,274,32.69,2024-10-31,2024-11-03,2,1,0.753,11931.85
ORD11170,SKU1008,Haircare,Vendor_08,WH_Mumbai,Rail,283,229,98.66,2023-03-27,2023-04-08,9,0,0.811,27920.78
ORD11171,SKU1011,Cosmetics,Vendor_04,WH_Chennai,Air,54,40,18.39,2023-07-28,2023-07-29,1,1,0.745,993.06
ORD11172,SKU1002,Skincare,Vendor_02,WH_Mumbai,Road,481,345,83.79,2024-01-05,2024-01-12,6,1,0.718,40302.99
ORD11173,SKU1013,Cosmetics,Vendor_07,WH_Delhi,Rail,446,400,89.73,2023-08-18,2023-08-25,7,1,0.899,40019.58
ORD11174,SKU1011,Cosmetics,Vendor_03,WH_Delhi,Sea,370,277,18.39,2023-01-27,2023-02-17,18,0,0.749,6804.3
ORD11175,SKU1010,Cosmetics,Vendor_02,WH_Mumbai,Sea,307,202,25.41,2023-06-11,2023-06-28,17,1,0.659,7800.87
ORD11176,SKU1001,Skincare,Vendor_02,WH_Chennai,Road,135,122,35.43,2024-03-02,2024-03-11,8,1,0.906,4783.05
ORD11177,SKU1011,Cosmetics,Vendor_05,WH_Delhi,Sea,81,73,18.39,2023-12-12,2023-12-31,16,0,0.913,1489.59
ORD11178,SKU1004,Skincare,Vendor_03,WH_Delhi,Road,66,52,18.49,2023-02-02,2023-02-12,9,1,0.801,1220.34
ORD11179,SKU1006,Haircare,Vendor_07,WH_Bangalore,Sea,436,422,88.19,2024-12-29,2025-01-17,17,0,0.968,38450.84
ORD11180,SKU1011,Cosmetics,Vendor_07,WH_Mumbai,Rail,126,124,18.39,2023-04-05,2023-04-16,8,0,0.991,2317.14
ORD11181,SKU1011,Cosmetics,Vendor_07,WH_Delhi,Road,118,109,18.39,2024-02-06,2024-02-12,5,1,0.929,2170.02
ORD11182,SKU1013,Cosmetics,Vendor_08,WH_Mumbai,Sea,364,338,89.73,2024-10-30,2024-11-17,15,0,0.931,32661.72
ORD11183,SKU1000,Skincare,Vendor_06,WH_Bangalore,Sea,421,270,79.62,2023-10-04,2023-10-18,14,1,0.642,33520.02
ORD11184,SKU1009,Haircare,Vendor_06,WH_Delhi,Road,408,333,86.19,2023-10-16,2023-10-22,5,1,0.817,35165.52
ORD11185,SKU1003,Skincare,Vendor_01,WH_Delhi,Air,315,269,74.14,2024-07-18,2024-07-21,2,1,0.855,23354.1
ORD11186,SKU1003,Skincare,Vendor_02,WH_Delhi,Road,147,90,74.14,2024-05-10,2024-05-18,8,1,0.619,10898.58
ORD11187,SKU1004,Skincare,Vendor_06,WH_Chennai,Air,14,10,18.49,2024-05-27,2024-06-01,4,1,0.726,258.86
ORD11188,SKU1011,Cosmetics,Vendor_03,WH_Mumbai,Road,192,153,18.39,2024-02-22,2024-02-28,6,1,0.801,3530.88
ORD11189,SKU1000,Skincare,Vendor_07,WH_Chennai,Sea,310,205,79.62,2023-02-08,2023-02-27,17,0,0.664,24682.2
ORD11190,SKU1001,Skincare,Vendor_02,WH_Mumbai,Rail,463,420,35.43,2024-11-28,2024-12-06,7,1,0.908,16404.09
ORD11191,SKU1008,Haircare,Vendor_06,WH_Chennai,Sea,274,203,98.66,2023-12-14,2023-12-30,14,0,0.744,27032.84
ORD11192,SKU1000,Skincare,Vendor_07,WH_Chennai,Rail,466,458,79.62,2024-09-17,2024-09-24,7,1,0.983,37102.92
ORD11193,SKU1001,Skincare,Vendor_01,WH_Chennai,Rail,422,337,35.43,2024-07-14,2024-07-22,8,1,0.8,14951.46
ORD11194,SKU1005,Haircare,Vendor_05,WH_Delhi,Rail,96,71,75.43,2023-10-14,2023-10-22,6,0,0.741,7241.28
ORD11195,SKU1002,Skincare,Vendor_08,WH_Mumbai,Air,373,320,83.79,2023-09-20,2023-09-27,4,0,0.86,31253.67
ORD11196,SKU1001,Skincare,Vendor_08,WH_Mumbai,Road,301,229,35.43,2023-10-21,2023-10-30,6,0,0.764,10664.43
ORD11197,SKU1007,Haircare,Vendor_06,WH_Bangalore,Air,197,157,32.69,2024-11-29,2024-12-03,1,0,0.802,6439.93
ORD11198,SKU1014,Cosmetics,Vendor_01,WH_Delhi,Road,458,303,116.99,2023-09-08,2023-09-17,9,1,0.662,53581.42
ORD11199,SKU1004,Skincare,Vendor_03,WH_Delhi,Sea,202,191,18.49,2023-08-17,2023-09-02,13,0,0.95,3734.98
ORD11200,SKU1005,Haircare,Vendor_08,WH_Chennai,Sea,248,221,75.43,2023-03-29,2023-04-12,13,1,0.893,18706.64
ORD11201,SKU1012,Cosmetics,Vendor_04,WH_Chennai,Sea,231,170,102.92,2023-03-08,2023-03-25,15,0,0.737,23774.52
ORD11202,SKU1003,Skincare,Vendor_08,WH_Chennai,Road,369,301,74.14,2024-04-10,2024-04-16,6,1,0.818,27357.66
ORD11203,SKU1002,Skincare,Vendor_04,WH_Bangalore,Air,337,210,83.79,2023-02-02,2023-02-10,5,0,0.625,28237.23
ORD11204,SKU1012,Cosmetics,Vendor_08,WH_Chennai,Rail,230,225,102.92,2023-08-05,2023-08-11,6,1,0.981,23671.6
ORD11205,SKU1004,Skincare,Vendor_03,WH_Bangalore,Road,139,105,18.49,2023-03-12,2023-03-19,5,0,0.762,2570.11
ORD11206,SKU1013,Cosmetics,Vendor_08,WH_Delhi,Sea,374,252,89.73,2023-08-08,2023-08-27,17,0,0.674,33559.02
ORD11207,SKU1001,Skincare,Vendor_07,WH_Chennai,Air,468,346,35.43,2023-06-18,2023-06-22,3,1,0.74,16581.24
ORD11208,SKU1007,Haircare,Vendor_03,WH_Mumbai,Sea,253,235,32.69,2024-12-10,2024-12-28,15,0,0.929,8270.57
ORD11209,SKU1001,Skincare,Vendor_03,WH_Chennai,Air,380,250,35.43,2023-11-21,2023-11-27,6,1,0.66,13463.4
ORD11210,SKU1014,Cosmetics,Vendor_08,WH_Delhi,Air,85,59,116.99,2024-11-21,2024-11-25,1,0,0.705,9944.15
ORD11211,SKU1007,Haircare,Vendor_03,WH_Mumbai,Sea,492,302,32.69,2024-08-15,2024-09-02,18,1,0.615,16083.48
ORD11212,SKU1006,Haircare,Vendor_03,WH_Delhi,Sea,366,359,88.19,2023-12-23,2024-01-07,14,1,0.981,32277.54
ORD11213,SKU1005,Haircare,Vendor_06,WH_Chennai,Road,426,374,75.43,2023-11-11,2023-11-17,6,1,0.88,32133.18
ORD11214,SKU1006,Haircare,Vendor_06,WH_Mumbai,Air,220,141,88.19,2024-03-12,2024-03-19,5,0,0.645,19401.8
ORD11215,SKU1007,Haircare,Vendor_06,WH_Chennai,Rail,229,187,32.69,2024-09-01,2024-09-12,10,1,0.817,7486.01
ORD11216,SKU1004,Skincare,Vendor_07,WH_Delhi,Air,442,441,18.49,2024-09-27,2024-10-03,6,1,0.998,8172.58
ORD11217,SKU1001,Skincare,Vendor_01,WH_Delhi,Sea,342,291,35.43,2024-05-23,2024-06-05,13,1,0.853,12117.06
ORD11218,SKU1010,Cosmetics,Vendor_07,WH_Chennai,Rail,158,102,25.41,2024-04-10,2024-04-20,7,0,0.646,4014.78
ORD11219,SKU1001,Skincare,Vendor_08,WH_Bangalore,Sea,189,113,35.43,2024-12-21,2025-01-11,18,0,0.603,6696.27
ORD11220,SKU1012,Cosmetics,Vendor_05,WH_Chennai,Air,124,115,102.92,2023-09-28,2023-10-06,6,0,0.935,12762.08
ORD11221,SKU1010,Cosmetics,Vendor_01,WH_Bangalore,Sea,133,87,25.41,2023-01-16,2023-01-29,13,1,0.661,3379.53
ORD11222,SKU1013,Cosmetics,Vendor_06,WH_Chennai,Air,428,298,89.73,2024-08-08,2024-08-13,2,0,0.697,38404.44
ORD11223,SKU1003,Skincare,Vendor_07,WH_Chennai,Road,325,317,74.14,2024-03-15,2024-03-24,8,1,0.976,24095.5
ORD11224,SKU1011,Cosmetics,Vendor_07,WH_Mumbai,Air,98,67,18.39,2023-06-12,2023-06-20,5,0,0.692,1802.22
ORD11225,SKU1008,Haircare,Vendor_07,WH_Delhi,Air,70,47,98.66,2023-06-12,2023-06-19,5,0,0.682,6906.2
ORD11226,SKU1000,Skincare,Vendor_01,WH_Delhi,Rail,233,193,79.62,2024-09-24,2024-09-30,6,1,0.829,18551.46
ORD11227,SKU1011,Cosmetics,Vendor_03,WH_Mumbai,Sea,385,259,18.39,2024-10-08,2024-10-28,18,0,0.675,7080.15
ORD11228,SKU1004,Skincare,Vendor_04,WH_Mumbai,Sea,109,77,18.49,2024-11-06,2024-11-21,15,1,0.71,2015.41
ORD11229,SKU1010,Cosmetics,Vendor_02,WH_Bangalore,Road,21,13,25.41,2024-09-02,2024-09-09,7,1,0.643,533.61
ORD11230,SKU1004,Skincare,Vendor_03,WH_Mumbai,Road,468,451,18.49,2024-05-21,2024-05-27,4,0,0.965,8653.32
ORD11231,SKU1006,Haircare,Vendor_08,WH_Delhi,Road,61,60,88.19,2023-03-17,2023-03-27,7,0,0.984,5379.59
ORD11232,SKU1003,Skincare,Vendor_07,WH_Mumbai,Sea,361,333,74.14,2024-10-10,2024-10-28,15,0,0.923,26764.54
ORD11233,SKU1004,Skincare,Vendor_03,WH_Delhi,Road,15,11,18.49,2023-12-18,2023-12-24,4,0,0.794,277.35
ORD11234,SKU1002,Skincare,Vendor_05,WH_Mumbai,Road,277,225,83.79,2024-09-12,2024-09-17,5,1,0.814,23209.83
ORD11235,SKU1003,Skincare,Vendor_06,WH_Delhi,Road,453,296,74.14,2023-01-31,2023-02-07,5,0,0.655,33585.42
ORD11236,SKU1011,Cosmetics,Vendor_03,WH_Bangalore,Air,364,357,18.39,2024-05-08,2024-05-12,3,1,0.981,6693.96
ORD11237,SKU1011,Cosmetics,Vendor_05,WH_Chennai,Sea,292,235,18.39,2024-05-22,2024-06-12,18,0,0.805,5369.88
ORD11238,SKU1014,Cosmetics,Vendor_05,WH_Delhi,Rail,108,106,116.99,2024-12-04,2024-12-13,7,0,0.985,12634.92
ORD11239,SKU1009,Haircare,Vendor_05,WH_Chennai,Rail,416,396,86.19,2024-05-14,2024-05-24,7,0,0.953,35855.04
ORD11240,SKU1009,Haircare,Vendor_05,WH_Bangalore,Air,392,302,86.19,2023-04-21,2023-04-29,5,0,0.772,33786.48
ORD11241,SKU1005,Haircare,Vendor_02,WH_Bangalore,Sea,469,391,75.43,2023-02-04,2023-02-20,14,0,0.835,35376.67
ORD11242,SKU1009,Haircare,Vendor_06,WH_Chennai,Sea,433,400,86.19,2023-04-28,2023-05-12,13,1,0.924,37320.27
ORD11243,SKU1012,Cosmetics,Vendor_06,WH_Bangalore,Rail,105,78,102.92,2023-08-09,2023-08-17,6,0,0.749,10806.6
ORD11244,SKU1001,Skincare,Vendor_06,WH_Bangalore,Road,14,11,35.43,2023-12-03,2023-12-13,9,1,0.786,496.02
ORD11245,SKU1014,Cosmetics,Vendor_02,WH_Delhi,Sea,129,104,116.99,2024-09-08,2024-09-24,15,1,0.811,15091.71
ORD11246,SKU1008,Haircare,Vendor_02,WH_Mumbai,Sea,152,140,98.66,2024-03-21,2024-04-10,18,0,0.925,14996.32
ORD11247,SKU1003,Skincare,Vendor_08,WH_Chennai,Sea,35,22,74.14,2023-10-09,2023-10-25,13,0,0.648,2594.9
ORD11248,SKU1002,Skincare,Vendor_06,WH_Delhi,Sea,317,226,83.79,2024-08-13,2024-08-27,14,1,0.714,26561.43
ORD11249,SKU1014,Cosmetics,Vendor_05,WH_Delhi,Rail,246,180,116.99,2023-02-07,2023-02-16,9,1,0.735,28779.54
ORD11250,SKU1001,Skincare,Vendor_02,WH_Bangalore,Sea,250,181,35.43,2023-11-05,2023-11-25,18,0,0.727,8857.5
ORD11251,SKU1006,Haircare,Vendor_06,WH_Chennai,Sea,50,35,88.19,2023-02-18,2023-03-10,17,0,0.719,4409.5
ORD11252,SKU1007,Haircare,Vendor_02,WH_Delhi,Air,444,306,32.69,2023-04-16,2023-04-21,5,1,0.69,14514.36
ORD11253,SKU1002,Skincare,Vendor_06,WH_Bangalore,Sea,63,42,83.79,2023-06-24,2023-07-08,14,1,0.676,5278.77
ORD11254,SKU1013,Cosmetics,Vendor_01,WH_Bangalore,Road,472,292,89.73,2023-02-14,2023-02-20,6,1,0.619,42352.56
ORD11255,SKU1001,Skincare,Vendor_06,WH_Chennai,Sea,145,140,35.43,2024-12-16,2025-01-01,15,1,0.97,5137.35
ORD11256,SKU1001,Skincare,Vendor_06,WH_Mumbai,Rail,74,64,35.43,2024-02-28,2024-03-12,10,0,0.867,2621.82
ORD11257,SKU1009,Haircare,Vendor_08,WH_Bangalore,Air,254,161,86.19,2024-05-09,2024-05-13,3,1,0.637,21892.26
ORD11258,SKU1011,Cosmetics,Vendor_06,WH_Delhi,Rail,52,45,18.39,2024-10-24,2024-11-05,11,1,0.878,956.28
ORD11259,SKU1007,Haircare,Vendor_04,WH_Mumbai,Road,40,37,32.69,2023-08-10,2023-08-22,9,0,0.927,1307.6
ORD11260,SKU1007,Haircare,Vendor_06,WH_Bangalore,Rail,63,56,32.69,2024-06-24,2024-07-06,10,0,0.904,2059.47
ORD11261,SKU1011,Cosmetics,Vendor_03,WH_Chennai,Road,242,182,18.39,2023-08-13,2023-08-20,5,0,0.754,4450.38
ORD11262,SKU1013,Cosmetics,Vendor_04,WH_Bangalore,Sea,327,251,89.73,2023-03-12,2023-03-28,14,0,0.769,29341.71
ORD11263,SKU1013,Cosmetics,Vendor_02,WH_Chennai,Rail,305,212,89.73,2023-04-20,2023-04-29,9,1,0.696,27367.65
ORD11264,SKU1002,Skincare,Vendor_01,WH_Delhi,Sea,146,108,83.79,2024-06-27,2024-07-18,18,0,0.741,12233.34
ORD11265,SKU1014,Cosmetics,Vendor_02,WH_Chennai,Air,291,220,116.99,2023-08-06,2023-08-11,4,1,0.759,34044.09
ORD11266,SKU1008,Haircare,Vendor_01,WH_Chennai,Sea,180,111,98.66,2024-01-14,2024-01-29,15,1,0.62,17758.8
ORD11267,SKU1011,Cosmetics,Vendor_07,WH_Bangalore,Rail,485,325,18.39,2023-07-13,2023-07-24,8,0,0.671,8919.15
ORD11268,SKU1008,Haircare,Vendor_08,WH_Delhi,Sea,321,275,98.66,2024-11-28,2024-12-11,13,1,0.859,31669.86
ORD11269,SKU1003,Skincare,Vendor_01,WH_Delhi,Road,68,42,74.14,2023-09-30,2023-10-09,8,1,0.626,5041.52
ORD11270,SKU1004,Skincare,Vendor_07,WH_Bangalore,Sea,125,111,18.49,2023-04-14,2023-05-01,16,1,0.894,2311.25
ORD11271,SKU1007,Haircare,Vendor_03,WH_Bangalore,Rail,115,101,32.69,2024-10-14,2024-10-24,8,0,0.882,3759.35
ORD11272,SKU1011,Cosmetics,Vendor_02,WH_Mumbai,Rail,11,9,18.39,2024-12-18,2024-12-31,10,0,0.896,202.29
ORD11273,SKU1002,Skincare,Vendor_02,WH_Delhi,Rail,171,112,83.79,2023-12-07,2023-12-17,7,0,0.657,14328.09
ORD11274,SKU1010,Cosmetics,Vendor_07,WH_Mumbai,Air,252,240,25.41,2023-07-01,2023-07-04,1,0,0.953,6403.32
ORD11275,SKU1010,Cosmetics,Vendor_01,WH_Mumbai,Air,399,317,25.41,2024-08-20,2024-08-24,4,1,0.795,10138.59
ORD11276,SKU1007,Haircare,Vendor_01,WH_Mumbai,Road,66,61,32.69,2024-11-27,2024-12-07,8,0,0.934,2157.54
ORD11277,SKU1012,Cosmetics,Vendor_02,WH_Bangalore,Road,85,67,102.92,2023-12-10,2023-12-19,6,0,0.796,8748.2
ORD11278,SKU1008,Haircare,Vendor_08,WH_Bangalore,Air,141,131,98.66,2024-04-14,2024-04-17,3,1,0.931,13911.06
ORD11279,SKU1011,Cosmetics,Vendor_08,WH_Chennai,Road,180,118,18.39,2024-12-03,2024-12-09,6,1,0.659,3310.2
ORD11280,SKU1013,Cosmetics,Vendor_03,WH_Chennai,Air,122,101,89.73,2023-02-01,2023-02-06,4,1,0.831,10947.06
ORD11281,SKU1005,Haircare,Vendor_02,WH_Chennai,Rail,115,113,75.43,2024-10-16,2024-10-25,9,1,0.986,8674.45
ORD11282,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Air,279,210,116.99,2023-12-24,2024-01-01,6,0,0.756,32640.21
ORD11283,SKU1004,Skincare,Vendor_04,WH_Delhi,Road,168,156,18.49,2024-06-16,2024-06-26,8,0,0.934,3106.32
ORD11284,SKU1006,Haircare,Vendor_08,WH_Mumbai,Air,417,333,88.19,2023-04-23,2023-04-26,3,1,0.8,36775.23
ORD11285,SKU1007,Haircare,Vendor_03,WH_Bangalore,Air,358,258,32.69,2024-07-25,2024-07-31,5,1,0.721,11703.02
ORD11286,SKU1001,Skincare,Vendor_05,WH_Delhi,Road,419,298,35.43,2023-02-11,2023-02-19,7,1,0.713,14845.17
ORD11287,SKU1000,Skincare,Vendor_05,WH_Mumbai,Road,260,161,79.62,2023-12-27,2024-01-03,7,1,0.62,20701.2
ORD11288,SKU1005,Haircare,Vendor_05,WH_Mumbai,Rail,459,301,75.43,2024-12-31,2025-01-08,6,0,0.657,34622.37
ORD11289,SKU1006,Haircare,Vendor_02,WH_Mumbai,Air,309,300,88.19,2023-02-02,2023-02-07,2,0,0.973,27250.71
ORD11290,SKU1012,Cosmetics,Vendor_07,WH_Bangalore,Sea,357,345,102.92,2023-04-11,2023-04-29,16,0,0.968,36742.44
ORD11291,SKU1002,Skincare,Vendor_07,WH_Chennai,Air,298,208,83.79,2023-05-23,2023-05-29,5,1,0.7,24969.42
ORD11292,SKU1008,Haircare,Vendor_05,WH_Chennai,Air,112,91,98.66,2023-11-01,2023-11-05,1,0,0.818,11049.92
ORD11293,SKU1012,Cosmetics,Vendor_07,WH_Bangalore,Road,458,402,102.92,2024-06-23,2024-07-01,5,0,0.878,47137.36
ORD11294,SKU1007,Haircare,Vendor_07,WH_Delhi,Sea,191,116,32.69,2024-02-25,2024-03-15,16,0,0.611,6243.79
ORD11295,SKU1012,Cosmetics,Vendor_02,WH_Bangalore,Rail,225,187,102.92,2023-11-06,2023-11-17,10,1,0.832,23157.0
ORD11296,SKU1002,Skincare,Vendor_05,WH_Chennai,Road,327,283,83.79,2023-05-09,2023-05-19,7,0,0.868,27399.33
ORD11297,SKU1012,Cosmetics,Vendor_08,WH_Delhi,Road,400,372,102.92,2023-02-26,2023-03-04,4,0,0.932,41168.0
ORD11298,SKU1005,Haircare,Vendor_02,WH_Delhi,Air,314,297,75.43,2024-05-08,2024-05-15,5,0,0.946,23685.02
ORD11299,SKU1011,Cosmetics,Vendor_01,WH_Mumbai,Rail,309,202,18.39,2023-05-28,2023-06-10,10,0,0.655,5682.51
ORD11300,SKU1004,Skincare,Vendor_05,WH_Delhi,Road,331,213,18.49,2024-09-30,2024-10-08,7,1,0.646,6120.19
ORD11301,SKU1002,Skincare,Vendor_02,WH_Chennai,Road,319,251,83.79,2023-07-29,2023-08-03,5,1,0.789,26729.01
ORD11302,SKU1006,Haircare,Vendor_02,WH_Bangalore,Air,38,35,88.19,2024-05-10,2024-05-15,4,1,0.928,3351.22
ORD11303,SKU1013,Cosmetics,Vendor_08,WH_Mumbai,Road,323,217,89.73,2023-05-30,2023-06-06,7,1,0.674,28982.79
ORD11304,SKU1002,Skincare,Vendor_04,WH_Chennai,Sea,271,234,83.79,2023-10-24,2023-11-11,16,0,0.867,22707.09
ORD11305,SKU1005,Haircare,Vendor_05,WH_Chennai,Sea,351,275,75.43,2024-12-15,2024-12-31,16,1,0.786,26475.93
ORD11306,SKU1002,Skincare,Vendor_05,WH_Bangalore,Sea,24,14,83.79,2024-07-31,2024-08-16,13,0,0.604,2010.96
ORD11307,SKU1000,Skincare,Vendor_08,WH_Chennai,Road,340,324,79.62,2023-05-23,2023-06-01,6,0,0.953,27070.8
ORD11308,SKU1004,Skincare,Vendor_03,WH_Chennai,Air,14,10,18.49,2024-05-30,2024-06-05,5,1,0.74,258.86
ORD11309,SKU1008,Haircare,Vendor_03,WH_Mumbai,Rail,42,32,98.66,2024-11-02,2024-11-12,8,0,0.784,4143.72
ORD11310,SKU1004,Skincare,Vendor_05,WH_Chennai,Sea,411,308,18.49,2024-10-22,2024-11-07,13,0,0.751,7599.39
ORD11311,SKU1009,Haircare,Vendor_03,WH_Bangalore,Air,347,290,86.19,2024-12-15,2024-12-19,2,0,0.836,29907.93
ORD11312,SKU1009,Haircare,Vendor_07,WH_Delhi,Road,326,225,86.19,2023-01-31,2023-02-05,4,1,0.693,28097.94
ORD11313,SKU1007,Haircare,Vendor_08,WH_Mumbai,Air,488,468,32.69,2023-08-31,2023-09-02,2,1,0.96,15952.72
ORD11314,SKU1011,Cosmetics,Vendor_07,WH_Delhi,Sea,466,301,18.39,2023-03-05,2023-03-20,13,0,0.646,8569.74
ORD11315,SKU1007,Haircare,Vendor_06,WH_Chennai,Road,400,351,32.69,2023-11-25,2023-11-30,5,1,0.879,13076.0
ORD11316,SKU1002,Skincare,Vendor_04,WH_Mumbai,Rail,336,292,83.79,2024-05-17,2024-05-28,8,0,0.872,28153.44
ORD11317,SKU1003,Skincare,Vendor_03,WH_Delhi,Sea,389,324,74.14,2023-07-16,2023-08-02,17,1,0.833,28840.46
ORD11318,SKU1003,Skincare,Vendor_03,WH_Chennai,Road,27,19,74.14,2024-02-22,2024-02-28,6,1,0.736,2001.78
ORD11319,SKU1003,Skincare,Vendor_04,WH_Mumbai,Sea,436,369,74.14,2023-12-27,2024-01-15,17,0,0.847,32325.04
ORD11320,SKU1012,Cosmetics,Vendor_08,WH_Mumbai,Sea,44,36,102.92,2024-01-21,2024-02-08,18,1,0.828,4528.48
ORD11321,SKU1012,Cosmetics,Vendor_05,WH_Bangalore,Road,274,170,102.92,2024-05-25,2024-05-30,4,1,0.621,28200.08
ORD11322,SKU1000,Skincare,Vendor_05,WH_Mumbai,Air,124,77,79.62,2024-12-21,2024-12-27,4,0,0.627,9872.88
ORD11323,SKU1004,Skincare,Vendor_04,WH_Delhi,Air,48,39,18.49,2024-09-25,2024-09-29,4,1,0.818,887.52
ORD11324,SKU1009,Haircare,Vendor_05,WH_Bangalore,Road,251,176,86.19,2023-12-13,2023-12-20,4,0,0.704,21633.69
ORD11325,SKU1014,Cosmetics,Vendor_01,WH_Delhi,Rail,401,388,116.99,2024-07-14,2024-07-23,7,0,0.97,46912.99
ORD11326,SKU1003,Skincare,Vendor_02,WH_Delhi,Road,262,219,74.14,2023-03-14,2023-03-23,6,0,0.839,19424.68
ORD11327,SKU1014,Cosmetics,Vendor_08,WH_Mumbai,Rail,292,179,116.99,2023-02-12,2023-02-20,8,1,0.614,34161.08
ORD11328,SKU1010,Cosmetics,Vendor_07,WH_Delhi,Sea,189,183,25.41,2023-08-22,2023-09-06,15,1,0.972,4802.49
ORD11329,SKU1012,Cosmetics,Vendor_04,WH_Delhi,Sea,410,336,102.92,2024-12-01,2024-12-19,18,1,0.821,42197.2
ORD11330,SKU1006,Haircare,Vendor_07,WH_Delhi,Rail,402,329,88.19,2024-12-19,2024-12-31,9,0,0.82,35452.38
ORD11331,SKU1007,Haircare,Vendor_06,WH_Mumbai,Air,70,67,32.69,2023-12-18,2023-12-23,2,0,0.967,2288.3
ORD11332,SKU1003,Skincare,Vendor_01,WH_Delhi,Rail,57,56,74.14,2024-07-03,2024-07-12,9,1,0.996,4225.98
ORD11333,SKU1013,Cosmetics,Vendor_04,WH_Bangalore,Road,378,292,89.73,2023-02-28,2023-03-05,4,1,0.775,33917.94
ORD11334,SKU1000,Skincare,Vendor_06,WH_Delhi,Rail,170,134,79.62,2023-05-13,2023-05-24,8,0,0.791,13535.4
ORD11335,SKU1010,Cosmetics,Vendor_02,WH_Bangalore,Air,49,43,25.41,2023-07-30,2023-08-07,5,0,0.882,1245.09
ORD11336,SKU1014,Cosmetics,Vendor_04,WH_Bangalore,Sea,478,435,116.99,2023-11-06,2023-11-26,18,0,0.912,55921.22
ORD11337,SKU1013,Cosmetics,Vendor_04,WH_Chennai,Air,344,213,89.73,2024-12-15,2024-12-18,3,1,0.622,30867.12
ORD11338,SKU1011,Cosmetics,Vendor_08,WH_Mumbai,Air,496,464,18.39,2023-07-28,2023-07-30,1,1,0.937,9121.44
ORD11339,SKU1004,Skincare,Vendor_04,WH_Chennai,Road,389,385,18.49,2023-05-26,2023-06-01,6,1,0.991,7192.61
ORD11340,SKU1010,Cosmetics,Vendor_08,WH_Chennai,Road,401,283,25.41,2024-05-25,2024-05-29,4,1,0.708,10189.41
ORD11341,SKU1004,Skincare,Vendor_02,WH_Chennai,Road,433,345,18.49,2024-09-16,2024-09-25,6,0,0.798,8006.17
ORD11342,SKU1006,Haircare,Vendor_01,WH_Delhi,Rail,237,204,88.19,2024-01-24,2024-02-01,7,1,0.864,20901.03
ORD11343,SKU1010,Cosmetics,Vendor_01,WH_Bangalore,Air,166,160,25.41,2024-09-15,2024-09-18,1,0,0.969,4218.06
ORD11344,SKU1012,Cosmetics,Vendor_04,WH_Delhi,Road,395,373,102.92,2024-09-28,2024-10-07,6,0,0.946,40653.4
ORD11345,SKU1012,Cosmetics,Vendor_07,WH_Bangalore,Air,65,53,102.92,2024-04-19,2024-04-27,5,0,0.829,6689.8
ORD11346,SKU1002,Skincare,Vendor_08,WH_Bangalore,Rail,205,188,83.79,2023-01-16,2023-01-25,7,0,0.92,17176.95
ORD11347,SKU1001,Skincare,Vendor_05,WH_Bangalore,Air,137,115,35.43,2024-02-09,2024-02-14,5,1,0.846,4853.91
ORD11348,SKU1004,Skincare,Vendor_05,WH_Mumbai,Road,347,324,18.49,2023-11-11,2023-11-17,4,0,0.934,6416.03
ORD11349,SKU1007,Haircare,Vendor_01,WH_Chennai,Sea,246,242,32.69,2024-04-22,2024-05-05,13,1,0.986,8041.74
ORD11350,SKU1010,Cosmetics,Vendor_04,WH_Bangalore,Sea,442,314,25.41,2024-08-16,2024-08-29,13,1,0.711,11231.22
ORD11351,SKU1001,Skincare,Vendor_03,WH_Mumbai,Air,235,152,35.43,2023-09-23,2023-09-29,3,0,0.651,8326.05
ORD11352,SKU1002,Skincare,Vendor_01,WH_Chennai,Rail,456,307,83.79,2024-11-01,2024-11-07,6,1,0.674,38208.24
ORD11353,SKU1009,Haircare,Vendor_01,WH_Bangalore,Rail,172,104,86.19,2023-09-23,2023-10-01,6,0,0.606,14824.68
ORD11354,SKU1008,Haircare,Vendor_01,WH_Delhi,Rail,377,302,98.66,2023-04-22,2023-04-30,8,1,0.803,37194.82
ORD11355,SKU1008,Haircare,Vendor_04,WH_Chennai,Rail,49,45,98.66,2024-08-07,2024-08-17,8,0,0.932,4834.34
ORD11356,SKU1001,Skincare,Vendor_07,WH_Bangalore,Air,338,284,35.43,2023-01-26,2023-01-30,2,0,0.843,11975.34
